,youtube_id,comment,like_num
256,ThabintaAta,I don't know why they always make songs that can make other people's feelings happier after listening to their songs,557개
257,HaIn,EXO-L is here to support ❤️,4개
258,이진수,봄때들으면더좋을뜻,2개
259,ScarCatbade,The instrumental at the end of the music remind me officially missing you,1개
260,FaraKamarazzaman,"2020, still make me fell in love 😍",0개
261,clarkrim,"Cat : meow meow
Dog : bark bark
Bird : twit twit

Idiot : first , second!

Also me : heart heart💓💓",400개
262,Aittiphonbook,ม่วนแฮงครับ,2개
263,사랑해,남친이랑 헤어지고 이 노래에 완전 빠졌는데...ㅋㅋ,4개
264,볼빵강사춘기찐팬,이 노래 들을면 힐링 돼는거 같아,2개
265,가을아이,뭐야 눈물나게 슬프잖아ㅠㅠ,1개
266,RowoonMyLove,"Bom beats Boy With Luv, Kill This Love, Fancy at Gaon Music Awards. The power of Bol4 in Korea!!",571개
267,뚜라뚜라,이 노래 최고다!!!!!,1개
268,SuperMinyu,I fell in love with their song some and now I came here..!!,0개
269,김하람,It's a goodmusic,1개
270,대한민국쉴드,볼빨간 갱년기까지 40년만 기다릴꼐요,2개
271,김말숙,뭐야 큐피트 역할 해주는줄알았는데 자기랑 잘될려고 한거였네,287개
272,4kVideosUltralHD,Why does all the bol4 songs remind me of the first love I never had,0개
273,카드값줘체리,2:25,1개
274,Alyaamelia,Love bol4 bom♥️♥️♥️♥️,3개
275,MarrymeChoi,"안돼 그만둬 거기까지 해
더 다가가면 너 정신 못 차려
안돼 그만해 꽃은 넣어둬
그냥 좀 바람이 불게 놔줘
왜 그럴까 사람들은 그냥 봄기운이 좋아
눈치 없이 밖을 나가는 걸까
왜 이럴까 뭐가 설렌다고 봄바람이 좋아
내 맘도 모르고 더 불어와
Flower sunshine
완벽한 하루를 사실 너와 걸을 수 있다면
얼마나 좋을까
좋아한다고 말하기가 무서워서 네 곁을 맴돌고 있는 난
벚꽃도 뭐고 다 필요 없어
나는 네 곁에 있고 싶어 딱 붙어서
봄이 지나갈 때까지
다른 사람 다 사라져라 나만 봄
왜 그럴까 사람들은 그냥 봄기운이 좋아
눈치 없이 밖을 나가는 걸까
왜 이럴까 뭐가 설렌다고 봄바람이 좋아
내 맘도 모르고 더 불어와
Flower sunshine
완벽한 하루를 사실 너와 걸을 수 있다면
얼마나 좋을까
좋아한다고 말하기가 무서워서 네 곁을 맴돌고 있는 난
벚꽃도 뭐고 다 필요 없어
나는 네 곁에 있고 싶어 딱 붙어서
봄이 지나갈 때까지
다른 사람 다 사라져라
언제 봄이 왔는지
내 맘도 모르고 봄바람이 자꾸만 불어와
네 곁에 딱 붙어서
떨어지지 않고 싶어
내 맘을 이제 말하고 싶어
벚꽃도 뭐고 다 필요 없어
나는 네 곁에 있고 싶어 딱 붙어서
봄이 지나갈 때까지
다른 사람 다 사라져라 나만 봄",78개
276,AGoodDaytobeaKath,This deserves a drama version. Kekekeke~,0개
277,RhoAias93,"Soo cute, love Jiyoung",0개
278,서현,이거 들을때가 되엇다,2개
279,EricTheCuties,GOODLUCK ON YOUR CAREER AND FIGHTING JIYOON ❤️,8개
280,예구리,지윤이도 매력 넘치는데ㅠㅠㅠ 왜안나와...ㅠ,138개
281,윤철진,날클립을 알고있니?,16개
282,권도윤,노레너무좋다,2개
283,무는개,귀여워 깜찍해 어우ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,2개
284,Ninawherever,They were my favourite duo with AKMU...,7개
285,RowenDW,I like how her voice sounds different from other female idols. Makes her unique,410개
286,김나나,여름 바람이 자꾸만 불어와~,1개
287,머랭쿠키,중독성 있는 노래다♡3♡,1개
288,PotatoLin,"this mv makes me sick, so unfair, feel bad for the girl",4개
289,그런건없다,뼈치킨을 알고 있니 순살치킨 보다 좋아,0개
290,SeoulSARA,4월은 KPOP  풍년일세 신곡발표들 엄청하네,81개
291,RiskaRestiani,what's the name of the boys in that video?,1개
292,SunyoungJung,너무   로맨스   갔아요,1개
293,wannurfaiqahwanzaharudin,Her song suit the vibes for (youth😍+love💘💖💗+spring🌺🌸🌷),0개
294,상큼발랄샌즈5녀,뮤비에 우지윤이 그나마 제일 많이 나온 노래,7개
295,sami,we going blond jiyoung hours again y’all are you ready,88개
296,JOON,이 노래 나왔을 때 도서관에서 이거 들으면서 공부하면 기분 좋았는데....,1개
297,최성현,"우지윤 탈퇴 소식이 참 안타깝다.. 
영상에도 등장하고 화음도 넣고 잘어울리는데.. 난 개인적으로 둘 다 이쁘고 개성있다고 생각하는데 아쉽네요",3개
298,GizeleMuniz,Tem BR aqui nao amoooo essa musica,1개
299,분해작,하 맨날 여름때 들었는데 시간이...,1개
300,Jona조나Jung,"BOL4 absolutely catches everyones heart on their songs because of their uniqueness😍 BOL4 keep rising💜

Anyway Bom is really beautiful song😍 I now added this song on my playlist😍 Keep Streaming😉💜


Love and support from Philippines💜",12개
301,DishaInwati,Just a random girl with wings walking with a guy with a whole arrow in his chest :),17개
302,UioGgyqsi,cute ❤️,1개
303,이진수,너무노래가좋다,4개
304,kibumpark,이 노래는 볼빨간사춘기 그자체.... 이보다 더 좋을순 없다,1개
305,kimkookie,My second fav female artist💜 its good to hear her sweet voice,0개
306,전등lightYT,내좋아요100개면고백한다!!!!,6개
307,빛나는세븐틴,BOL4 always have a good mv like they always show us scenery like when i close my eyes i feel like im  laying in a field with a lots of flowers while looking at a blue sky HAHA but a bit sad bcuz of jiyoon but still will support them no matter what,16개
308,쪼리뽕,볼빨간 사춘기:안돼 멈쳐 그만둬 연서:네...(신호등인데..!?) 삐이이익 쥬금,1개
309,굴뚝굴뚝굴뚝,뮤비 마지막 개웃기네 ㅋㅋㅋ ㅠ,1개
310,SFox,When Jiyoung was missing her shots and kept shooting Jiyoon I was sent😂😂😂,115개
311,펀훈PunHoon,조이서 만나러왔는데.. 어 안지영이구나...,1개
312,berber,"I really love this song, I know bol4 because of Some but this song make me like I'm the happiest person in the world even if I'm alone",0개
313,이준서,며칠 전에 학원에서 공부하다 밖에서 이 노래 들려왔는데.... 1년전이 생각나서 눈물나네..,2개
314,dimartwork,Where is jiyoon  ~(π ^ π)~,1개
315,WhyNot,0:24 이거타고 들어왔는데 음.....자괴감 오지누,4개
316,이윤선,저기 중국 아닌가? 내생각이가? :D,1개
317,,Location in japan beautiful.,1개
318,지예,0:42  내 최애부분이다ㅜ,1개
319,YTPINIC,한국인들이 어색하지 않기위한 나의 댓,13개
320,putrimela,Pleasee tell me name this boy ???? 😭😭😭😭,9개
321,exoaeri,okay i think i really fall in love with her OMG,2개
322,Lennysya1313,"I'm army  , i know this grup from Namjoon ,he sang the song at bon voyage , and i love this so much ...",11개
323,arpitkumar,Her voice is sweet like Honey,3개
324,Acchan,I just love them from the first time I hear their song debut. Lol poor jiyoon shooted by jiyoung. 😁,0개
325,비에스K의작은스튜디오,하루에 기본 3번이상 듣는노래!!,1개
326,A7MEDj,This music video always brighten my day no matter how sad I’m,1개
327,그란데에스메,she’s so tiny sooo cute 🥺,0개
328,isooJ,"안지영 특유의 목소리는 모든 소속사들이 가지고 싶겠지...




나도 가지고싶당",31개
329,DuyHip,I'm really love songs from Bol4!!!,2개
330,침침침침,광주영화,1개
331,chwunkybar,i thought that guy is choi minho at first 😭,0개
332,patataspotato,why am i so inlove with ahn ji young,0개
333,TinaPie12Park,"Yoon Jeong Wu, you'll always be my spring. My BananaJeong </3",0개
334,RionaAuraSurgawi,i like her voice,1개
335,leebyungkul,"Omg, I love bol4 now!",2개
336,콩콩콩,👎이거 누른사람들 3.9천명.. ㄷㄷㄷ 3.9천명전부다 이상사람들..,1개
337,shaistakhan,"Real angel 😇 😍😍😍😍😍😍😍 her voice is unique and different 
👏👏👏👏👏👏👏
Thank you so much 💜💜💜✌☝ so many likes 😭😘😘😘🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",495개
338,KandakiVanhlupui,BOL4 💛💛.. Forever will stay in our hearts,1개
339,눕눕,지금 들어도 넘 좋은 노래,1개
340,NurSiroj,"This is a duo.? 
Cs i find it solo",8개
341,히릿,볼사 노래 다 취향저격.... 오랜만에 들어도 너무 좋네 🥰🥰,1개
342,Zxero,Who likes both 'Bom' and 'Stars Over Me' but kind of like Bom' a bit more....??,187개
343,CindyFransiscaRungkat,"Bom describes my feelings
.
.
.
thank you for this song making my high school days more interested<3<3<3<3<3",0개
344,AlifanisaZifaulia,"after seeing taekook moment, i go here, damn this song and the video that i watched is seriously sweetly suitt!!! 😭😭😭",0개
345,이준경,좋아요^^*,1개
346,조준영,"""눈치 없이 밖을 나가는 걸까""",1개
347,Yasmin,DIGITAL MONSTERS ARE BACK WITH ANOTHER GREAT COMEBACK,71개
348,fany21,Gegara liat video kpop rewind indonesia 2019 gue jd kepoin & suka banget mah lagu nya!😍,1개
349,yunutt,Those kpop less knowed songs are just everything to me ♡,1개
350,Francisco프란시스코부르시아가,"Beautiful song, I'm crying 😭",1개
351,MontserratAvilaSerrano,Me encanta bol4 🥺❤️,0개
352,BiswajitBaruah,Big fan of bol4 from india. Her voice is incredible,27개
353,진다은다은,그리고 또 한가지 너무 좋아하는 남자친구가 있습니다,1개
354,TWICEOFOCTOBERONOCT26,this is really my fav song :((,1개
355,새릭SAELIG,와 향수병 도진다 저때 썸 타던 여자애 생각나네 ㄹㅇ 막 봄에 같이 데이트도 하고 그랬는데,1개
356,수하,슬프다.....,1개
357,MaricarTapiru,Her angel outfit fits her well because of her angelic voice,209개
358,JazmineZaldua,Faveeee i really love the songs of BOL4,0개
359,나도,The boy's smile at 1:38😍 my heart just melted. Anyone knew who he is???,0개
360,KpopDanceMirrorMore,This makes me feel like a love fantasy kdrama,1개
361,meowM,"just discovered bol4 like few months ago and now most of her songs are in my spotify... I havent listened to kpop this much before. Her voice is like a cotton candy, so sweet and bubbly. Very unique.",2개
362,InsyirahZubir,her beautiful voice never disappoints us!😍,65개
363,김재식,"♡.♡노래좋탁
ㅋ",1개
364,최민기,올해는 진짜 나만 봄이네 ㅜ,1개
365,배지윤,너무 힐링된다...♡,1개
366,BaraBorneo,THIS SONG IS SO LOVELY :),1개
367,GinaTalatonu,"Bol4's songs always gives me that soothing  vibe that helps ease your mind..😭I love you and thank you Bol4,😭💞💞",449개
368,GDLTzu,This song is so hard to find,10개
369,CarmenRosaMancipe,"creo que soy la única que habla español, amo esta canción :')",0개
370,김갱우,이시국에 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개
371,MinSlytherinTheThird,"To be honest, BOL4 got the prettiest songs.  I'm sometimes sad they're not much known among internationals but then I remember the stupid fanwars.  Then I feel satisfied that they're very well-known in Korea and the comment section is peaceful at least.  Hidden gems, I say!",7개
372,안녕,이번노래 진짜 미쳤다ㅠㅠㅠ계속 흥얼거릴거 가타ㅠ,26개
373,Daniel,"Soo cute, love Jiyoung",2개
374,JohnMarkLastimado,this song suits for romance korean drama,1개
375,김은희,이분 구독자 다이아 버튼 2개받을 수인데? ㅋㅋㅋㅋ,1개
376,BizarreKoopa,It's so awesome knowing that they were here in Okinawa but I'm sad that I wasn't there at the time to be able to meet them.,0개
377,한도균,하 진짜 노래 왤케 좋냐 ㅠㅠㅠㅠ 새벽에 들으면 ㄹㅇ 의자에 앉은채로 30바퀴 돌면서 겁나 흥얼거릴듯,43개
378,최은규,나는나만봄노래가좋아서너희를응윈할거야,1개
379,웅냥,2:23 아아ㅠㅠ 진짜 너무 귀여운거 아니에요ㅠㅠ,1개
380,chuucolate,Im so inlove with her voice 😍❤,0개
381,zfstay,❤❤❤❤❤❤❤❤❤❤,1개
382,SophiaAngeline,I heard this song the first time because of koo junhoe of ikon. He went live on vlive and listend to thing song. I wanna thank him so much lol ❤️,9개
383,이준우,0:52 날클립을 알고있니~ 스테이플러보다 좋아 씹다가 뱉다가  살 뺄수 있어~,3개
384,Chesmia송정은Leia,I stayed for the MV. No regrets xD,0개
385,정순화,노래 좋다,4개
386,정휜덕무,하 미친ㅠㅠㅠ진짜 이노래 너무 좋아ㅠㅠㅠㅠ 봄 여름 가을 겨울 가리지않고 맨날들어도 개좋음ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ💕 사랑해요ㅠㅠㅠ❤어쩜 이렇게 작곡 작사 너무 예쁘게 하시나요ㅠㅜㅜ,0개
387,김준호,죽었던 연애세포를  인공호흡으로 살려내는 노래~,58개
388,혜원,근데솔직히 지영이언닌 아무잘못도없는데 우리 언니가 뮤비랑파트다차지했다고 그러면서 은근슬적 우리언니까는데 물론 우지윤님도 너무 불쌍하고 파트없는건 ㄹㅇ사실인데 제발 우리언니는 욕하지마라;,7개
389,Apotheosis,wtf first time I heard her voice I thought it was IU,0개
390,AndreasFang,Who's that cute guy? And jiyoung cute as always 😍,0개
391,가은,봄이 지나갈때 까지 코로나 다 사라져라 코로나,1개
392,윤,0:39 개귀엽넼ㅋㅋㅋㅋㅋ🤣🤣🤣,177개
393,tissuekiwiiekiwiew,THE STORY LINE IS SO SWEET AND CUTE,0개
394,jangjorimz,song cute ><❤,0개
395,하율,노래가 좋아용~♡,1개
396,JohannCatindig,So this is the duo that always blocks idol groups from getting number one on charts...... JUST JOKING. LOVE THEM 😂,0개
397,kpopidolsownmyass,"their music videos are always so pretty, they make me love their music a lot more than i already do.",126개
398,NurulAzara,This is solo song,2개
399,서현,기숙사에서 잠깨라고 7시에 맨날 트는데 개빡침,1개
400,aintmefellas,Some people are salty about the gurls digitals but why are they surprised...they have been always DIGI MONS,9개
401,MarianaS,"Recién las conocí y sus voces me parecieron realmente hermosas, por lo poco que he visto me parece que son un dúo ¿alguien me podría dar a conocer más de ellas?❤👀",8개
402,RocketPunch김연희,"To be honest, BOL4 only knew about Travel...　This song is good too 💕",8개
403,NovaNicky,OMG!!! her voice is beautiful 😍💗💗..,0개
404,GraceXiong,Love this song!!!,0개
405,AlexanderMarquez,Vibe of some... Coolll❤️,0개
406,mx기운b,오랜만에 듣는닿ㅎㅎ,1개
407,사신,거기 너 댓글볼려고 온거냐,3개
408,볼빵강사춘기찐팬,재밌다,2개
409,eljaydl,"when I listen to 1 Bol4 song, I end up listening to other Bol4 songs. 
Apr1420208:16pm.",0개
410,미어캣은속았습니다,지금 보니까 안지영만 진짜 많이 밀어주긴 했네,4개
411,,"え、今気づいた！
日本？",3개
412,FekrieAlishlee,Its remind of taekook 😍,0개
413,신연재,볼빤간  사춘기 는 안좋은 노래가 없을까?,1개
414,NicoleLevina,"Oh shit... i hear this song often.,, but.... ahahahaha 
Okay bol4.. ill keep my eye on you after hug.. hahaha",0개
415,seungtaek,2021 ㅎㅇ,0개
416,김짅우21년12월31일금요일제대입미다님들아,"이거 너무 좋다 ㄹㅇ 뮤비랑 노래도 최고
근데 노래는 좋은데 뭐라해야되지 슬펑..",2개
417,RereyMontesino,all bol4songs are all my favoriteeeee ❤❤❤❤🤧,0개
418,NgnHong,예쁘다 😭,1개
419,EiKay,her voice is so sweet,2개
420,VinceMagpantay,I would come here every day.,0개
421,WinterTK,This is my most Favourite song in my heart I'll never forgot you jiyoung you my favorite singer I love you forever🥺,1개
422,Gaeilx,I will miss this duo. So glad to know them before 1/2 of them decides to go solo.,4개
423,김북극곰,나만 봄뜻: 시간이 멈춤 아씨 잣 됐다,1개
424,Heidi,잘부르신다,2개
425,ClOster,"PARK BOM: ""Bom""
BOL4: ""Bom"" 
Who are the next to give us a fantastic song with this title?💕👍
Edit: thank you so much for the likes😶",12개
426,세이브,볼사는 진짜 너무예쁘고 완벽하㉰ ㅠㅠ부족한게없당,2개
427,김예빈,불어와,1개
428,BatkaTaehyung,They are so cute💜,0개
429,채원석,"요 노래 들으면 연애 할수있을듯 한데
네 아닙니다^^ 연애중인분은 댓좀 써주세요 댓 있겠지...?",2개
430,BudiLesmana,"olbbalgan4 are completely dominating on MelOn with two songs above 1M unique listeners in the last 24 hours. 😱😱🚀🚀
""Bom"" has 1,335,913 unique listeners and ""Stars over me"" has 1,006,243 unique listeners. 🔥🔥🔥🔥",261개
431,BhonAnthonyLapoos,bruh everytime i listen to this song my heart flutters,0개
432,s승hJ,벌써설레네 2020 12월 손,1개
433,YunWooKim,노래좋다,2개
434,은설혜림,나만 봄🌸너무노래 좋다ㅠㅠ😭❤ㅜㅡㅜ😭👍,1개
435,ChristopherJudeGuzman,Why is that when I listen to her songs I always think its a ost but its not.,1개
436,jendeukiecrew,every ship songs,1개
437,OnceExol,"this song is so smooth and relaxing,when im stressed im always listen to Bol4's music.Its my stress reliever",1개
438,,1일1사춘기,2개
439,Child,I hope they have a great photo album. Can't wait to purchase.,158개
440,defsoul,The cuteness jumped out in this video. I couldn’t stop smiling.,6개
441,KassandraDiazbarroba,Im so happy momo sang this in a backstage... So i searched for what she sang and i discovered this amazing duo😘....thanks momo 😘,7개
442,doublewestern,the only song that kicks start my morning,1개
443,알랑방구,"2:45
발음 저만귀여운가요??",0개
444,김갱우,ㅋㅋㅋㅋㅋ 구독자 2020만명,1개
445,HumairaAzzahra,music is good😊👍👍👍,1개
446,Drakokian,<3,1개
447,OdinsonLaufeyson,this would be a great kdrama,1개
448,VincentDeladia,THIS SONG DESERVES SOTY AWARD,0개
449,보연,지윤언니 보고싶어요 ㅠㅠ,1개
450,suinsee,볼사는 노래가 거품이 없어 ㅠㅠ 넘 좋다,2개
451,키어런티어니,이거 진짜 볼사 인생곡 아닌가 다좋은데 이건 진짜 무슨 영혼 갈아 넣은거 같아,4개
452,그녀,사랑해요,1개
453,ZzpKo,girl look like angel ! !,0개
454,EdwinWardhana,"i don't like korean drama ...
but I heard this song when I was in a Korean restaurant in Jakarta, and now this song is always in my brain everywhere everytime",691개
455,mylittlepeachlovererinavadeki,She so cute 😍😍😍,0개
456,야발20년전,2:02 스파이...,1개
457,이다인,짱!!!!!!!!!!!!!!,1개
458,KingPharoo,I heard the first time I think sad song but it’s a happy song😂,0개
459,6CarissaNabilaPW,"from the first beat i knew this would be a bop! and the whole album is great as well, please have a listen to it for an angelic day or night!",204개
460,Peach,Perfeito 😍♥️👌💞,2개
461,XiaohangJi,"I hope some day we could meet again.
We must be the best version of us.
Best wishes for you.",0개
462,쉼표이런,ㅠ,2개
463,유진,1주년 축하해요❤️❤️❤️❤️❤️ 비록 지윤님이 떠났지만 언제나 볼빨간 사춘기는 영원 할거라고 믿어요🌸🌸🌸🌸🌸🌸🌸🌸🌸,0개
464,KAYARAIQLARINTA,"I'll be the one who click like first then listen the song. 

'Cause i know, music from bol4 never dissapointed me <3",101개
465,YuliJaemin,really like the sound,0개
466,togetherwecantogethericant,"Me: Hi, you seems cute
cute guy: 1:25",1개
467,Zahara,I will support jiyoon no matter what my heart is heavy but I understand She is doing the best for her and I’m so proud of her for that. She’s a triple threat talent no matter what she’ll be fine! 🥺❤️,17개
468,KimdoyoungsMonkey,I cried this is so sad.. someone should make a movie like this,9개
469,침침침침,기억나기억나,1개
470,서은,1주년이네요!! 이 노래가 볼사 노래중에 젤 좋더라구요!!,4개
471,하루,나만 이 뮤비 슬픔? ㅠ ㅠ 화살로 사랑하게 만드는거잖아 난 이 노래 들으면서 우는 데 .... ㅠ,1개
472,chanelgarapan,Love ❤,0개
473,GlennChoi,이번 볼빨간사춘기 신곡을 좋아하는 한국분들 모여라!!!,55개
474,황세빈,요거 들었던 때로 돌아가고 싶다,3개
475,LAIAFAMILY,Aaaaa i love this song,0개
476,TakakunAim,"After knowing well of their music and songs, one may become only focusing on their unique type of music, sincere own-written lyrics, vocalist's unique vocal tone, and not on line distribution blah blah (not a kpop dance group obviously, and also, musical concepts are mearnt to be different from band to band). I guess almost all of fans would feel the same.

So i suggest come here for music or better leave. Some don't just get the point and acting around like a keyboard for justice. Stop ruining the image.

We also love both members too. We also get sad about Jiyoon's departure too. We sometimes may even think of uneven spotlight too. But we get the point. We love the songs. We love the unique voice. And we don't blame. That's it.

if one ever stucks on the stage of thinking about uneven spotlight or something, or seeing so much comments telling about it, please kindly get into their music first 🙏 u won't regret it 💞",8개
477,lawxel,Perfectt songg!!♡,0개
478,띠용,볼빨간 사춘기 둘 다 너무 좋은데ㅠ제발 우지윤도 뮤비좀 많이 나왔으면..이번껀 다른 뮤비들보다 더 심하넹...,294개
479,조예린,최에 노래다 진짜,1개
480,SadParisNell,노래 들으니까 진짜 봄이왔나 싶네요 너무 좋아요 잘 들을께요^^,67개
481,HaJin,와...이번 노래 너무 대박이다ㅜㅜ 진심취적 ㅠㅠ 이런 노래가 1위해야하는데ㅠㅠ,59개
482,다메다메,1900갑시다,1개
483,yurapark,"Feel bad for jiyoon 💜💜 
Ughhh i love this m/v plus um.... Song
당신을 사랑합니다",1개
484,3BS하람,그렇다.지금은 나가고싶어도 못나가는 현실,1개
485,AllisonRomero,Bol4 songs are always the best. These two new songs are so cute and fresh I love it. Also the MV's are adorable 😂💕,103개
486,LICHT,가장 슬픈건 이렇게 나를 좋아해주는 여성이 없다는거임,1개
487,이소현,이제 곧 봄이라서 이 노래가 생각나네...,3개
488,RT,"볼빨간사춘깅 ㅠㅠㅠ 봄에 또
앨범 내주면 안돼나
나만봄이랑 별들어갈래 많이들었는데ㅠㅠ",3개
489,MuhammadHasan,such an angel 🤍,0개
490,marktuan,honestly i always look so forward to bol4’s releases! their songs never disappoint i literally always absolutely love them 😍 especially their spring/summer releases ahhdjd they always manage to make the most perfect songs!,450개
491,ChrisFernandes,Where did they shoot this? This place reminds me of Whisper of the heart ♥️,0개
492,JBCaranguian,Favorite song of BOL4,0개
493,넓적부리황새,근데 왜 커플보단 삼촌과 조카같냐,1개
494,CANTLIVEWITHOUTTWICE,oOOOh this is so good! <3,0개
495,머리하는언니,"헤드폰끼고 혼자듣고있었는데 5살딸래미가 자기도 헤드폰껴달라고...그러더니.,한참 듣는다!  세대를아우르는 안지영목소리 짱!!  귀호강~~ 기분좋아짐~~스트레스 날라감",8개
496,장선우,안지영 뭔가 김다미 닮았다,1개
497,배전설ARMY,she is cuteeeee >.<,0개
498,CharlotteLabrador,Clever Cupid😂,0개
499,Nyoro아보카도,"on 0:41
she looks like dahyun.",0개
500,LifeLine,alright this my new favorite after Grumpy.BOL4..ill be mad if this song never get a single win on music show!,5개
501,KPOPGyelyag,i mean do they ever release a bad song? NO,6개
502,Heidi,목소리 넘좋다,1개
503,프라비,Bolbbalgan4 🥺❤,0개
504,TWICEOFOCTOBERONOCT26,It's already spring so I'm back...,2개
505,Alphafany94,Sweet mv ♥,0개
506,beekeng,i hope jiyoon has a successful career in front of her. i hope jiyoung will continue singing too❤,3개
507,조앵찬,0:13,1개
508,희진,전주 들으면 벚꽃 핀 따뜻한 봄바람이 생각난다..ㅠㅠ살랑살랑 봄기운🌸 벌써 1년전이라니 시간 너무 빠르다...,2개
509,Nad,"after watching a lot of mv, i can see the mistreating for jiyoon",2개
510,그니Geni,"2020년3월1일 삼일절,언제나 들어도 따뜻한노래",5개
511,이소라,볼빤간사춘기,1개
512,우진,아직도 듣고있는데 빠져나올수가 읎어,1개
513,RinTsukishima,Sounds like an ost (▰˘◡˘▰),0개
514,예린예림맘,이노래~ 넘좋고용 불빨간사춘기 찜팬이애여!ㅜㅜ 사랑해용!!,2개
515,androchan,심슬 used to be my favorite song not until they released this last spring 😭 This song is my favorite since then. I'm gonna miss the duo.,4개
516,이은성,딱 코로나 저격송 안지영 그녀.. 어디 앞까지 바라본거야,53개
517,김영원,볼빨간 사춘기 화이팅!!❤❤,0개
518,CheeseWine,"Beautiful song 
Beautiful girls 
Beautiful M/V

but I need Jiyoon scene more",398개
519,볼빵강사춘기찐팬,재ㅛ미,2개
520,수현하트TV,좋아요하트뿅뿅♥,0개
521,성현지,와 노래 발매 딱 1년임,4개
522,오은정,제발좀 좋아요눌러주세요,1개
523,theluckybottledwaterthatkimnamjoonused,"I never saw such beauty and grace from a cupid, BOL4 so pretty💕",160개
524,arianapetrova,Even the thumbnail is just Jiyoung,7개
525,정재호,벽제 모여,1개
526,Lipursan,Love the clip,0개
527,이진경,이 노래른들을 때마다기분이좋아진다,2개
528,XhanyFit,"2:27 뭔데 개졸귀야,, 한국인들 쏴리질러!!",66개
529,김하진,ㅋㅋㅋ화살 푹 꽂아버리는 거 왤케 귀여워ㅜㅜ,1개
530,PhillipMartinez,I like what I hear tonal wise,0개
531,민수,이때 이 노래를 들으며 뮤비를 보며 웃고 있던 내가 생각난다 . 노래를 들으면 그때의 감정이 다 올라오네 ..,2개
532,marsyacha,"Both of them are fully talented... Jiyoon might be sometimes unseen but she rlly great, the way she plays the guitar such a girl crush>< i want to be like her <3",2개
533,Wun229,"you two never dissapointed me, daebak the song so gooddd  ><",10개
534,TheArchivist,Ok lets all have a moment of peace for all those ppl with bol4 voice playing in their head randomly but still cant find the duo😔😂,2개
535,eh,BAHAHA THE FACT THAT I FOUND THIS SONG FROM A KDRAMA WITH YOONGI’S FACE EDITED ONTO THE FEMALE MC DKWKSJWK,1개
536,동탄빠리바게트빵끈도둑엄준식,0:22,0개
537,효리,이 노래 가사 적어주실분 장기자랑으로 할 려 하는데 가사를 모름ㅜㅡㅜ,1개
538,RimbaudNicolasArthur,"I love when Korean people say something on poetic ways like 'spring has come to me' on this song means 'I crushed on someone'.
And I also heard from my Korean friend 'Moon looks beautiful' means 'I love you'.
This is so romantic and cute.",380개
539,한유주,이 노래 찾을려고ㅠㅠㅠㅠ,1개
540,Keinarra,Kasian jiyoon :(,1개
541,꼬북바라기,"끄아ㅠㅠㅠ 학교에서 중1때 쪽팔려 걸려서 제가 좋아하는 남자애한테 장난고백할때 나왔던 노랩니다,,ㅠㅠㅠ♡♡♡
지금은 안 좋아하지만,, 좋아하는 것 같기도 하고
암튼 기분이 참 풋풋해지면서도 쓸쓸해지네요,,",0개
542,AfniKhairunisa,So cute 😍❤️,0개
543,blondeminaissuperior,When Jiyoung shot Jiyoon twice and the guy didn’t even question it,666개
544,윤애림,벌써  가을이야,1개
545,김DH,우지윤님 화살맞는 연기 너무 잘하시는데?? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱ,1개
546,LightItUp,Her voice is so unique.,1개
547,ngecha,"화살 꽂히는 장면 꽤 충격적,,",2개
548,브미프리유튜,짝남 생각나ㅜㅜ,1개
549,MARIELLEALYSSAASAZON,this song deserves more,1개
550,EXONCTplayground,Cant wait ur new comeback 💘💋,0개
551,VincentVillegas,Her voice 😍😍😍,2개
552,PrincessDaydream,I really like BOL4's musics lately. Many of their songs are really sweet <3,300개
553,,0:52,0개
554,YoungJinYoo,"1 million 998 thousands
the year that I was born
1998",0개
555,예수,이야 이게 벌써 나온지 1년이 지났어?,1개
556,ParkSoul,귀여워 💜,1개
557,원위아더,"벚꽃엔딩 라이벌이 이제 나타나는거같네
봄노래 ㄷㄷ",207개
558,YamadaIchigo,"I hope Jiyoon do collab with Akmu, maybe Chanhyuk will get partner. It's time for the Oppa made the Sister jealous haha. The MV is about musician, Jiyoon sing along with her guitar, ah I cant look forward for this...",1개
559,UgiSafitri,All the Bol4 songs made my day. uWu,0개
560,PriscillaHarviana,NO TELL ME IT’S NOT TRUE. OMG JIYOON,2개
561,말티숑아라MaltichonAra,노래가 넘 좋아요❤,0개
562,Teague,I'm very disappointed in the blinks who send hate over to Bolbbalgan4 when they did nothing but release amazing music!! There's a reason bol4 are known as the digital slayers! <3,311개
563,UmmuHani,23 m congrats,0개
564,7Flower,Juneee bring me here,0개
565,HahmzedYuzefan,I love Bol4..,2개
566,카레에빠진당근,아니 나만봄 하면서 화살쏘는거 너무 사랑스러운거 아니냐고ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,3개
